LIB_ID,LIB_NAME,FIPS_ST,FIPS_CO,COUNTY_POP,LAT,LON
FL0005-018,WINTER GARDEN BRANCH,12,95,1226764,28.567057,-81.576751
FL0007-002,SUWANNEE RIVER REGIONAL LIBRARY SYSTEM,12,121,43718,30.29342,-82.992586
FL0007-003,MADISON PUBLIC LIBRARY,12,79,18713,30.472388,-83.425256
FL0007-004,BRANFORD PUBLIC LIBRARY,12,121,43718,29.9630841,-82.9309834
FL0007-007,GREENVILLE PUBLIC LIBRARY,12,79,18713,30.464886,-83.632572
FL0007-008,VIRGINIA B. CHANDLER PUBLIC LIBRARY,12,47,14319,30.5177791,-82.9439016
FL0007-010,LEE PUBLIC LIBRARY,12,79,18713,30.417391,-83.300539
FL0007-011,WHITE SPRINGS PUBLIC LIBRARY,12,47,14319,30.335199,-82.7608459
FL0007-012,JENNINGS PUBLIC LIBRARY,12,47,14319,30.603345,-83.100329
FL0008-002,WEST FLORIDA PUBLIC LIBRARY,12,33,307871,30.415731,-87.218916
FL0008-004,LUCIA M. TRYON BRANCH,12,33,307871,30.488033,-87.214661
FL0008-007,WEST FLORIDA PUBLIC LIBRARY,12,33,307871,30.415731,-87.218916
FL0008-010,SOUTHWEST BRANCH LIBRARY,12,33,307871,30.32197,-87.403123
FL0008-011,CENTURY BRANCH LIBRARY,12,33,307871,30.975904,-87.262116
FL0008-012,WESTSIDE BRANCH LIBRARY,12,33,307871,30.420432,-87.235113
FL0008-013,WEST FLORIDA GENEALOGY LIBRARY,12,33,307871,30.481725,-87.2044824
FL0008-,MOLINO BRANCH LIBRARY,12,33,307871,30.7173335,-87.3384732
FL0011-002,CAPE CANAVERAL PUBLIC LIBRARY,12,9,551440,28.384699,-80.603856
FL0011-004,EAU GALLIE PUBLIC LIBRARY,12,9,551440,28.131961,-80.626709
FL0011-005,WEST MELBOURNE PUBLIC LIBRARY,12,9,551440,28.061038,-80.66949
FL0011-006,CENTRAL BREVARD LIBRARY AND REFERENCE CENTER,12,9,551440,28.3595617,-80.7303519
FL0011-007,MERRITT ISLAND PUBLIC LIBRARY,12,9,551440,28.378198,-80.702269
FL0011-008,TITUSVILLE PUBLIC LIBRARY,12,9,551440,28.590719,-80.807237
FL0011-009,PALM BAY PUBLIC LIBRARY,12,9,551440,28.018849,-80.604007
FL0011-010,PORT ST. JOHN PUBLIC LIBRARY,12,9,551440,28.471855,-80.780313
FL0011-011,MELBOURNE PUBLIC LIBRARY,12,9,551440,28.0818794,-80.6123755
FL0011-012,SATELLITE BEACH PUBLIC LIBRARY,12,9,551440,28.16094,-80.596873
FL0011-013,COCOA BEACH PUBLIC LIBRARY,12,9,551440,28.326866,-80.610907
FL0011-014,DR. MARTIN LUTHER KING JR. LIBRARY,12,9,551440,28.0638548,-80.6051557
FL0011-015,SOUTH MAINLAND LIBRARY-MICCO,12,9,551440,27.882335,-80.506427
FL0011-016,FRANKLIN T. DEGROODT MEMORIAL LIBRARY,12,9,551440,27.9898461,-80.6720087
FL0011-019,SUNTREE/VIERA PUBLIC LIBRARY,12,9,551440,28.215445,-80.675371
FL0011-020,MIMS/SCOTTSMOOR PUBLIC LIBRARY,12,9,551440,28.7030742,-80.8579454
FL0011-021,MELBOURNE BEACH LIBRARY,12,9,551440,28.068398,-80.560256
FL0011-022,NEGRONI-HENDRICK MOBILE LIBRARY,12,9,551440,28.3595617,-80.7303519
FL0012-002,BROWARD COUNTY MAIN LIBRARY,12,11,1845393,26.121028,-80.143446
FL0012-003,NORTHWEST REGIONAL LIBRARY,12,11,1845393,26.270077,-80.25005
FL0012-004,DANIA BEACH PAUL DEMAIO BRANCH,12,11,1845393,26.0514303,-80.1424445
FL0012-005,HOLLYWOOD BRANCH,12,11,1845393,26.0103,-80.159949
FL0012-006,HALLANDALE BEACH BRANCH,12,11,1845393,25.9819361,-80.1422932
FL0012-007,DEERFIELD BEACH PERCY WHITE BRANCH,12,11,1845393,26.318422,-80.092512
FL0012-008,DAVIE/COOPER CITY BRANCH,12,11,1845393,26.063713,-80.256184
FL0012-009,CENTURY PLAZA BRANCH,12,11,1845393,26.3178827,-80.1290885
FL0012-011,CARVER RANCHES BRANCH,12,11,1845393,25.9944509,-80.1907439
FL0012-012,JAN MORAN COLLIER CITY LEARNING LIBRARY,12,11,1845393,26.240366,-80.160941
FL0012-013,LAUDERHILL TOWNE CENTRE LIBRARY,12,11,1845393,26.1648299,-80.2354058
FL0012-014,MARGATE CATHARINE YOUNG BRANCH,12,11,1845393,26.241719,-80.206756
FL0012-015,NORTH LAUDERDALE SARANIERO BRANCH,12,11,1845393,26.2185899,-80.2186081
FL0012-016,RIVERLAND BRANCH,12,11,1845393,26.106327,-80.178167
FL0012-017,SOUTH REGIONAL/BCC LIBRARY,12,11,1845393,26.0093993,-80.2337281
FL0012-020,IMPERIAL POINT BRANCH,12,11,1845393,26.201909,-80.109282
FL0012-023,LAUDERDALE LAKES BRANCH,12,11,1845393,26.165206,-80.19663
FL0012-024,WEST REGIONAL LIBRARY,12,11,1845393,26.1209163,-80.2646698
FL0012-025,TYRONE BRYANT BRANCH,12,11,1845393,26.155206,-80.170671
FL0012-027,LAUDERHILL MALL BRANCH,12,11,1845393,26.1408711,-80.2054285
FL0012-028,BEACH BRANCH LIBRARY,12,11,1845393,26.235579,-80.089198
FL0012-030,GALT OCEAN MILE READING CENTER,12,11,1845393,26.170141,-80.099142
FL0012-031,NORTH REGIONAL/BCC LIBRARY,12,11,1845393,26.244507,-80.172031
FL0012-032,NORTHWEST BRANCH LIBRARY,12,11,1845393,26.248687,-80.127075
FL0012-035,POMPANO BEACH BRANCH,12,11,1845393,26.231738,-80.110822
FL0012-036,HOLLYWOOD BEACH BERNICE P. OSTER READING CENTER,12,11,1845393,26.003846,-80.11809
FL0012-037,SUNRISE DAN PEARL BRANCH,12,11,1845393,26.1699351,-80.2907979
FL0012-038,WESTON BRANCH,12,11,1845393,26.067806,-80.393719
FL0012-039,PEMBROKE PINES BRANCH/WALTER C. YOUNG RESOURCE CENTER,12,11,1845393,26.0136209,-80.3236587
FL0012-040,FORT LAUDERDALE BRANCH,12,11,1845393,26.13712,-80.1305363
FL0012-041,SOUTHWEST REGIONAL LIBRARY,12,11,1845393,26.029484,-80.373134
FL0012-042,TAMARAC BRANCH,12,11,1845393,26.193866,-80.265389
FL0012-044,AFRICAN-AMERICAN RESEARCH LIBRARY AND CULTURAL CENTER,12,11,1845393,26.128861,-80.177241
FL0012-045,"ALVIN SHERMAN LIBRARY, RESEARCH & INFORMATION TECHNOLOGY CTR",12,11,1845393,26.0819114,-80.2422439
FL0012-046,STIRLING ROAD BRANCH,12,11,1845393,26.047394,-80.185895
FL0012-047,MIRAMAR BRANCH,12,11,1845393,25.988359,-80.300492
FL0012-048,FOSTER PARK COMMUNITY CENTER MICRO-LIBRARY,12,11,1845393,25.9920322,-80.1547623
FL0012-049,LITTLE GREEN LIBRARY,12,11,1845393,26.129455,-80.156199
FL0012-050,YOUNG AT ART MUSEUM/BROWARD COUNTY LIBRARY,12,11,1845393,26.11228,-80.309906
FL0013-002,DOREEN GAUTHIER LIGHTHOUSE POINT LIBRARY,12,11,1845393,26.2777034,-80.0934201
FL0014-002,OAKLAND PARK LIBRARY,12,11,1845393,26.1732329,-80.1297181
FL0016-002,RICHARD C. SULLIVAN PUBLIC LIBRARY,12,11,1845393,26.1592978,-80.1401692
FL0018-003,HOMOSASSA PUBLIC LIBRARY,12,17,139134,28.803259,-82.56774
FL0018-005,LAKES REGION LIBRARY,12,17,139134,28.8287325,-82.3487134
FL0018-006,FLORAL CITY PUBLIC LIBRARY,12,17,139134,28.750212,-82.295627
FL0018-007,CENTRAL RIDGE LIBRARY AND ADMINISTRATIVE OFFICES,12,17,139134,28.910327,-82.442133
FL0018-008,COASTAL REGION LIBRARY,12,17,139134,28.901725,-82.577959
FL0019-002,GREEN COVE SPRINGS BRANCH,12,19,196535,29.99182,-81.679576
FL0019-003,KEYSTONE HEIGHTS BRANCH LIBRARY,12,19,196535,29.7820211,-82.0271099
FL0019-004,MIDDLEBURG BRANCH LIBRARY,12,19,196535,30.062406,-81.881845
FL0019-005,ORANGE PARK BRANCH LIBRARY,12,19,196535,30.164553,-81.706504
FL0019-007,CLAY COUNTY LIBRARY HEADQUARTERS,12,19,196535,30.092523,-81.711874
FL0019-006,CLAY COUNTY LIBRARY HEADQUARTERS,12,19,196535,30.092523,-81.711874
FL0020-001,COLLIER COUNTY PUBLIC LIBRARY,12,21,340106,26.232838,-81.77011
FL0020-003,EAST NAPLES BRANCH LIBRARY,12,21,340106,26.099311,-81.740652
FL0020-004,MARCO ISLAND BRANCH LIBRARY,12,21,340106,25.93285,-81.714752
FL0020-005,VANDERBILT BEACH BRANCH LIBRARY,12,21,340106,26.250936,-81.804843
FL0020-006,IMMOKALEE BRANCH LIBRARY,12,21,340106,26.424356,-81.417537
FL0020-007,GOLDEN GATE BRANCH LIBRARY,12,21,340106,26.1832775,-81.7053715
FL0020-008,ESTATES BRANCH LIBRARY,12,21,340106,26.2294213,-81.6323626
FL0020-009,EVERGLADES CITY BRANCH LIBRARY,12,21,340106,25.857923,-81.384895
FL0020-010,NAPLES BRANCH LIBRARY,12,21,340106,26.1469915,-81.7986671
FL0020-011,SOUTH REGIONAL LIBRARY,12,21,340106,26.103248,-81.693903
FL0021-002,COLUMBIA COUNTY PUBLIC LIBRARY,12,23,67563,30.1921833,-82.6379739
FL0021-003,FORT WHITE BRANCH LIBRARY,12,23,67563,29.9285689,-82.7138934
FL0021-005,WEST BRANCH LIBRARY,12,23,67563,30.183802,-82.694364
FL0022-002,BROCKWAY MEMORIAL LIBRARY,12,86,2641866,25.867525,-80.193603
FL0023-002,JOHN F. KENNEDY LIBRARY,12,86,2641866,25.8667149,-80.286731
FL0023-003,LUA A. CURTISS BRANCH LIBRARY,12,86,2641866,25.8266278,-80.2734459
FL0023-004,NORTH HIALEAH E-LIBRARY,12,86,2641866,25.8898041,-80.3038067
FL0023-005,WEST HIALEAH E-LIBRARY,12,86,2641866,25.8891291,-80.3319054
FL0023-007,WILDE E-LIBRARY,12,86,2641866,25.870762,-80.317429
FL0023-008,WALKER E-LIBRARY,12,86,2641866,25.847995,-80.299254
FL0024-002,NORTH MIAMI BEACH PUBLIC LIBRARY,12,86,2641866,25.9269116,-80.1680407
FL0030-003,COWEN PUBLIC LIBRARY,12,39,46191,30.7013848,-84.8353744
FL0025-002,"MAIN LIBRARY, MIAMI-DADE PUBLIC LIBRARY SYSTEM",12,86,2641866,25.7740697,-80.1963397
FL0025-003,ALLAPATTAH BRANCH LIBRARY,12,86,2641866,25.8085773,-80.2258252
FL0025-004,COCONUT GROVE BRANCH LIBRARY,12,86,2641866,25.726607,-80.240534
FL0025-005,CORAL GABLES BRANCH LIBRARY,12,86,2641866,25.7397044,-80.2663135
FL0025-006,CORAL REEF BRANCH LIBRARY,12,86,2641866,25.628915,-80.342776
FL0025-007,KEY BISCAYNE BRANCH LIBRARY,12,86,2641866,25.696785,-80.162948
FL0025-008,LEMON CITY BRANCH LIBRARY,12,86,2641866,25.832585,-80.187053
FL0025-010,LITTLE RIVER BRANCH LIBRARY,12,86,2641866,25.847531,-80.193763
FL0025-011,FAIRLAWN BRANCH LIBRARY,12,86,2641866,25.763229,-80.299388
FL0025-012,MIAMI BEACH REGIONAL LIBRARY,12,86,2641866,25.797743,-80.128907
FL0025-013,HISPANIC BRANCH LIBRARY,12,86,2641866,25.77243,-80.217616
FL0025-014,MIAMI LAKES BRANCH LIBRARY,12,86,2641866,25.923037,-80.308744
FL0025-015,KENDALL BRANCH LIBRARY,12,86,2641866,25.685892,-80.350565
FL0025-016,EDISON CENTER BRANCH LIBRARY,12,86,2641866,25.8324373,-80.2053989
FL0025-018,HOMESTEAD BRANCH LIBRARY,12,86,2641866,25.474984,-80.466562
FL0025-019,CULMER/ OVERTOWN BRANCH LIBRARY,12,86,2641866,25.786741,-80.200344
FL0025-020,MIAMI SPRINGS BRANCH LIBRARY,12,86,2641866,25.820841,-80.287505
FL0025-021,MODEL CITY BRANCH LIBRARY,12,86,2641866,25.824166,-80.2342324
FL0025-022,NORTH DADE REGIONAL LIBRARY,12,86,2641866,25.941115,-80.242382
FL0025-023,NORTH SHORE BRANCH LIBRARY,12,86,2641866,25.8607385,-80.1210255
FL0025-024,NORTHEAST BRANCH LIBRARY,12,86,2641866,25.952562,-80.1385
FL0025-025,SHENANDOAH BRANCH LIBRARY,12,86,2641866,25.754392,-80.229238
FL0025-026,SOUTH DADE REGIONAL LIBRARY,12,86,2641866,25.5721036,-80.3655747
FL0025-027,SOUTH MIAMI BRANCH LIBRARY,12,86,2641866,25.704155,-80.29179
FL0025-028,SOUTH SHORE BRANCH LIBRARY,12,86,2641866,25.770183,-80.13783
FL0025-029,WEST DADE REGIONAL LIBRARY,12,86,2641866,25.747383,-80.347761
FL0025-031,WEST FLAGLER BRANCH LIBRARY,12,86,2641866,25.771229,-80.277382
FL0025-032,NORTH CENTRAL BRANCH LIBRARY,12,86,2641866,25.861665,-80.242366
FL0025-033,WEST KENDALL REGIONAL LIBRARY,12,86,2641866,25.6729869,-80.4440994
FL0025-034,CIVIC CENTER STATION BRANCH LIBRARY,12,86,2641866,25.788819,-80.2149211
FL0025-036,MOBILE LIBRARY SERVICES,12,86,2641866,25.747383,-80.347761
FL0025-037,CONCORD BRANCH LIBRARY,12,86,2641866,25.7329399,-80.3757868
FL0025-038,COUNTRY WALK BRANCH LIBRARY,12,86,2641866,25.6244031,-80.414413
FL0025-039,HIALEAH GARDENS BRANCH LIBRARY,12,86,2641866,25.876232,-80.339723
FL0025-040,LAKES OF THE MEADOW BRANCH LIBRARY,12,86,2641866,25.7259725,-80.4394047
FL0025-041,NARANJA BRANCH LIBRARY,12,86,2641866,25.506774,-80.43134
FL0025-042,TAMIAMI BRANCH LIBRARY,12,86,2641866,25.760873,-80.411653
FL0025-043,DORAL BRANCH LIBRARY,12,86,2641866,25.8263108,-80.3719476
FL0025-044,PALM SPRINGS NORTH BRANCH LIBRARY,12,86,2641866,25.9327175,-80.3270828
FL0025-045,SUNNY ISLES BEACH BRANCH LIBRARY,12,86,2641866,25.942466,-80.121312
FL0025-046,CALIFORNIA CLUB BRANCH LIBRARY,12,86,2641866,25.962073,-80.186751
FL0025-047,OPA-LOCKA BRANCH LIBRARY,12,86,2641866,25.902204,-80.251461
FL0025-048,GOLDEN GLADES BRANCH LIBRARY,12,86,2641866,25.92727,-80.197312
FL0025-049,INTERNATIONAL MALL BRANCH LIBRARY,12,86,2641866,25.782701,-80.362102
FL0025-050,KENDALE LAKES BRANCH LIBRARY,12,86,2641866,25.6846204,-80.4412574
FL0025-051,PINECREST BRANCH LIBRARY,12,86,2641866,25.66837,-80.284477
FL0025-052,SUNSET BRANCH LIBRARY,12,86,2641866,25.701049,-80.369231
FL0025-053,VIRRICK PARK BRANCH LIBRARY,12,86,2641866,25.730734,-80.251437
FL0025-054,PALMETTO BAY BRANCH,12,86,2641866,25.607307,-80.311469
FL0025-055,ARCOLA LAKES BRANCH,12,86,2641866,25.850282,-80.209266
FL0028-002,FLAGLER BEACH PUBLIC LIBRARY,12,35,99950,29.4763209,-81.1278833
FL0029-002,FLAGLER COUNTY PUBLIC LIBRARY,12,35,99950,29.553327,-81.238988
FL0029-004,BUNNELL BRANCH,12,35,99950,29.466139,-81.257352
FL0030-002,WILLIAM A. MCGILL LIBRARY,12,39,46191,30.576529,-84.592494
FL0030-004,HAVANA PUBLIC LIBRARY,12,39,46191,30.6276718,-84.4142214
FL0030-005,BOOKMOBILE,12,39,46191,30.576529,-84.592494
FL0032-002,CLEWISTON PUBLIC LIBRARY,12,51,37750,26.755808,-80.933824
FL0032-003,LABELLE FREE PUBLIC LIBRARY,12,51,37750,26.768358,-81.438484
FL0032-004,HARLEM COMMUNITY LIBRARY,12,51,37750,26.737311,-80.951925
FL0035-002,JOHN F. GERMANY PUBLIC LIBRARY,12,57,1294145,27.951147,-82.46159
FL0035-003,BRANDON REGIONAL LIBRARY,12,57,1294145,27.929503,-82.287682
FL0035-004,"C. BLYTHE ANDREWS, JR. BRANCH",12,57,1294145,27.981464,-82.430248
FL0035-006,SEFFNER/MANGO BRANCH LIBRARY,12,57,1294145,28.0003,-82.277697
FL0035-007,LUTZ BRANCH LIBRARY,12,57,1294145,28.150962,-82.462379
FL0035-008,NORTH TAMPA BRANCH LIBRARY,12,57,1294145,28.032387,-82.467789
FL0035-009,EGYPT LAKE PARTNERSHIP LIBRARY,12,57,1294145,28.0071167,-82.4971307
FL0035-010,CHARLES J. FENDIG PUBLIC LIBRARY,12,57,1294145,27.930238,-82.508713
FL0035-012,WEST TAMPA BRANCH LIBRARY,12,57,1294145,27.957899,-82.483451
FL0035-014,RIVERVIEW BRANCH LIBRARY,12,57,1294145,27.8717314,-82.3297309
FL0035-015,SEMINOLE HEIGHTS BRANCH LIBRARY,12,57,1294145,27.988387,-82.455264
FL0035-018,THONOTOSASSA BRANCH LIBRARY,12,57,1294145,28.057974,-82.294963
FL0035-019,TOWN 'N COUNTRY REGIONAL,12,57,1294145,27.999191,-82.566404
FL0035-020,PORT TAMPA CITY LIBRARY,12,57,1294145,27.864081,-82.52817
FL0035-021,TAMPA-HILLSBOROUGH COUNTY PUBLIC LIBRARY SYSTEM BOOKMOBILE,12,57,1294145,27.951147,-82.46159
FL0035-022,RUSKIN BRANCH LIBRARY,12,57,1294145,27.7185287,-82.4339126
FL0035-024,AUSTIN DAVIS LIBRARY,12,57,1294145,28.136083,-82.576107
FL0035-026,78TH STREET COMMUNITY LIBRARY,12,57,1294145,27.94113,-82.371493
FL0035-027,NEW TAMPA REGIONAL LIBRARY,12,57,1294145,28.142004,-82.327991
FL0138,TEMPLE TERRACE LIBRARY,12,57,1294145,28.032562,-82.391258
FL0137,BRUTON MEMORIAL LIBRARY,12,57,1294145,28.018145,-82.126002
FL0035-031,JAN K. PLATT REGIONAL LIBRARY,12,57,1294145,27.907481,-82.517996
FL0035-032,JIMMIE B. KEEL REGIONAL LIBRARY,12,57,1294145,28.086618,-82.493934
FL0035-033,"ROBERT W. SAUNDERS, SR. BRANCH",12,57,1294145,27.958158,-82.451249
FL0035-039,BLOOMINGDALE REGIONAL LIBRARY,12,57,1294145,27.893739,-82.252202
FL0035-040,UPPER TAMPA BAY REGIONAL LIBRARY,12,57,1294145,28.061523,-82.623676
FL0035-044,SOUTHSHORE REGIONAL PUBLIC LIBRARY,12,57,1294145,27.737258,-82.370755
FL0035-045,NORMA & JOSEPH ROBINSON @ SULPHUR SPRINGS,12,57,1294145,28.02682,-82.446352
FL0036-002,INDIAN RIVER COUNTY LIBRARY,12,61,142021,27.639795,-80.401892
FL0036-004,NORTH INDIAN RIVER COUNTY LIBRARY,12,61,142021,27.778108,-80.498115
FL0036-005,INDIAN RIVER LAW LIBRARY,12,61,142021,27.639795,-80.401892
FL0036-006,GIFFORD LIBRARY,12,61,142021,27.6822366,-80.4295194
FL0036-007,IRC/IRSC BRACKETT LIBRARY,12,61,142021,27.634126,-80.451028
FL0039-003,COOPER MEMORIAL LIBRARY,12,69,308115,28.5550336,-81.7115954
FL0039-004,TAVARES PUBLIC LIBRARY,12,69,308115,28.804555,-81.727969
FL0039-005,UMATILLA PUBLIC LIBRARY,12,69,308115,28.9314212,-81.6666664
FL0039-007,LADY LAKE PUBLIC LIBRARY,12,69,308115,28.91804,-81.925191
FL0039-010,W. T. BLAND PUBLIC LIBRARY,12,69,308115,28.813783,-81.644899
FL0039-011,FRUITLAND PARK LIBRARY,12,69,308115,28.85785,-81.908719
FL0039-013,MARION BAYSINGER MEMORIAL COUNTY LIBRARY,12,69,308115,28.563485,-81.863476
FL0039-014,EAST LAKE COUNTY LIBRARY,12,69,308115,28.805946,-81.560033
FL0039-015,CAGAN CROSSINGS COMMUNITY LIBRARY,12,69,308115,28.356751,-81.682523
FL0039-016,PAISLEY COUNTY LIBRARY,12,69,308115,28.982908,-81.542249
FL0039-017,ASTOR COUNTY LIBRARY,12,69,308115,29.1542798,-81.5346286
FL0039-018,HELEN LEHMANN MEMORIAL LIBRARY,12,69,308115,28.599737,-81.671623
FL0039-022,LEESBURG PUBLIC LIBRARY,12,69,308115,28.811017,-81.874809
FL0039-027,MARIANNE BECK MEMORIAL LIBRARY,12,69,308115,28.713664,-81.7730454
FL0039-028,MINNEOLA SCHOOLHOUSE LIBRARY,12,69,308115,28.579114,-81.751966
FL0041-002,FORT MYERS BEACH PUBLIC LIBRARY,12,71,661336,26.447448,-81.93932
FL0042-003,BONITA SPRINGS PUBLIC LIBRARY,12,71,661336,26.347333,-81.783178
FL0042-004,CAPE CORAL PUBLIC LIBRARY,12,71,661336,26.578892,-81.994894
FL0042-005,CAPTIVA MEMORIAL LIBRARY,12,71,661336,26.552751,-82.198677
FL0042-006,DUNBAR JUPITER HAMMON PUBLIC LIBRARY,12,71,661336,26.6428318,-81.8498573
FL0042-007,EAST COUNTY REGIONAL LIBRARY,12,71,661336,26.622474,-81.715314
FL0042-008,NORTH FORT MYERS PUBLIC LIBRARY,12,71,661336,26.688151,-81.886162
FL0042-009,PINE ISLAND PUBLIC LIBRARY,12,71,661336,26.6163626,-82.1198602
FL0042-010,OUTREACH/BOOKMOBILE SERVICES,12,71,661336,26.433922,-81.788622
FL0042-013,RIVERDALE BRANCH LIBRARY,12,71,661336,26.707983,-81.721885
FL0042-014,SOUTH COUNTY REGIONAL LIBRARY,12,71,661336,26.433922,-81.788622
FL0042-015,LAKES REGIONAL LIBRARY,12,71,661336,26.522077,-81.911326
FL0042-016,BOCA GRANDE REFERENCE ROOM AND LIBRARY,12,71,661336,26.756225,-82.263614
FL0042-017,FORT MYERS-LEE COUNTY PUBLIC LIBRARY,12,71,661336,26.639692,-81.865281
FL0042-018,NORTHWEST REGIONAL LIBRARY,12,71,661336,26.662509,-82.007004
FL0043-002,SANIBEL PUBLIC LIBRARY,12,71,661336,26.440782,-82.071844
FL0044-002,LEROY COLLINS LEON COUNTY PUBLIC LIBRARY,12,73,282184,30.442224,-84.283729
FL0044-003,"DR. B.L. PERRY, JR. BRANCH",12,73,282184,30.410868,-84.283275
FL0044-004,PARKWAY BRANCH,12,73,282184,30.430742,-84.226815
FL0044-005,LEON COUNTY PUBLIC LIBRARY SYSTEM,12,73,282184,30.442224,-84.283729
FL0044-006,LAKE JACKSON BRANCH LIBRARY,12,73,282184,30.445215,-84.280697
FL0044-007,NORTHEAST BRANCH LIBRARY,12,73,282184,30.544858,-84.226751
FL0044-008,FORT BRADEN BRANCH,12,73,282184,30.427358,-84.533706
FL0044-009,WOODVILLE BRANCH LIBRARY,12,73,282184,30.331926,-84.252483
FL0046-002,MANATEE COUNTY PUBLIC LIBRARY SYSTEM,12,81,342417,27.4991422,-82.5740343
FL0046-003,BRADEN RIVER BRANCH,12,81,342417,27.446316,-82.498813
FL0046-004,ISLAND BRANCH,12,81,342417,27.5089821,-82.7143357
FL0046-005,PALMETTO BRANCH,12,81,342417,27.516401,-82.575236
FL0046-006,SOUTH MANATEE BRANCH,12,81,342417,27.432458,-82.587727
FL0046-008,ROCKY BLUFF BRANCH,12,81,342417,27.533992,-82.494601
FL0047-002,BLAKE LIBRARY,12,85,151478,27.194389,-80.2241196
FL0047-003,HOBE SOUND PUBLIC LIBRARY,12,85,151478,27.075255,-80.143428
FL0047-004,HOKE LIBRARY,12,85,151478,27.247412,-80.268453
FL0047-005,ELISABETH LAHTI LIBRARY,12,85,151478,27.021437,-80.466402
FL0047-006,LAW LIBRARY,12,85,151478,27.197524,-80.250437
FL0047-008,CUMMINGS LIBRARY,12,85,151478,27.17375,-80.277722
FL0047-009,ROBERT MORGADE LIBRARY,12,85,151478,27.1336682,-80.2212127
FL0048-002,MAY HILL RUSSELL LIBRARY,12,87,76536,24.557688,-81.80024
FL0048-003,KEY LARGO BRANCH,12,87,76536,25.1142198,-80.4219372
FL0048-004,GEORGE DOLEZAL BRANCH,12,87,76536,24.710892,-81.095602
FL0048-005,HELEN WADLEY BRANCH,12,87,76536,24.923392,-80.629157
FL0048-007,BIG PINE KEY BRANCH,12,87,76536,24.671809,-81.357565
FL0053-002,MAITLAND PUBLIC LIBRARY,12,95,1226764,28.623642,-81.365553
FL0054-002,WINTER PARK PUBLIC LIBRARY,12,95,1226764,28.595989,-81.346325
FL0056-002,DOWNTOWN LIBRARY,12,99,1376199,26.355187,-80.089884
FL0056-003,SPANISH RIVER LIBRARY,12,99,1376199,26.386623,-80.114151
FL0058-002,NORTH PALM BEACH PUBLIC LIBRARY,12,99,1376199,26.8103558,-80.0571781
FL0064-002,NEW PORT RICHEY PUBLIC LIBRARY,12,101,475695,28.250197,-82.716162
FL0064-003,AVERY BRANCH AT CARES ELFERS CENTER,12,101,475695,28.219346,-82.719403
FL0065-003,CENTENNIAL PARK BRANCH LIBRARY,12,101,475695,28.209844,-82.719044
FL0065-004,HUDSON BRANCH LIBRARY,12,101,475695,28.354464,-82.68244
FL0065-005,HUGH EMBRY BRANCH LIBRARY,12,101,475695,28.364902,-82.186808
FL0065-006,LAND O'LAKES BRANCH LIBRARY,12,101,475695,28.198285,-82.434082
FL0065-007,NEW RIVER BRANCH LIBRARY,12,101,475695,28.218807,-82.252921
FL0065-008,REGENCY PARK BRANCH LIBRARY,12,101,475695,28.298416,-82.672271
FL0065-009,SOUTH HOLIDAY BRANCH LIBRARY,12,101,475695,28.187948,-82.736728
FL0065-010,ZEPHYRHILLS LIBRARY,12,101,475695,28.235595,-82.180598
FL0091-002,MAIN LIBRARY,12,109,209544,29.909632,-81.321728
FL0091-005,HASTINGS BRANCH LIBRARY,12,109,209544,29.711694,-81.508176
FL0091-006,BARTRAM TRAIL BRANCH LIBRARY,12,109,209544,30.107537,-81.625796
FL0091-007,PONTE VEDRA BEACH BRANCH LIBRARY,12,109,209544,30.226094,-81.386984
FL0091-008,BOOKMOBILE SERVICE,12,109,209544,29.758869,-81.313194
FL0091-009,SOUTHEAST BRANCH,12,109,209544,29.758869,-81.313194
FL0091-010,ANASTASIA ISLAND BRANCH,12,109,209544,29.845826,-81.278638
FL0092-002,FORT PIERCE BRANCH LIBRARY,12,111,286307,27.448419,-80.321761
FL0092-003,LAKEWOOD PARK BRANCH LIBRARY,12,111,286307,27.523702,-80.401746
FL0092-004,PORT ST. LUCIE BRANCH LIBRARY,12,111,286307,27.317601,-80.351318
FL0092-005,ZORA NEALE HURSTON BRANCH LIBRARY,12,111,286307,27.453001,-80.3553491
FL0092-007,MORNINGSIDE BRANCH LIBRARY,12,111,286307,27.268924,-80.297928
FL0092-008,PRUITT CAMPUS LIBRARY,12,111,286307,27.3214168,-80.3979952
FL0093-002,SELBY PUBLIC LIBRARY,12,115,390242,27.33726,-82.543676
FL0093-003,GULF GATE LIBRARY,12,115,390242,27.25309,-82.499396
FL0093-004,ELSIE QUIRK LIBRARY,12,115,390242,26.9621239,-82.3551399
FL0093-005,NORTH PORT LIBRARY,12,115,390242,27.042743,-82.24971
FL0093-006,VENICE PUBLIC LIBRARY,12,115,390242,27.09569,-82.445483
FL0093-009,FRANCES T. BOURNE JACARANDA PUBLIC LIBRARY,12,115,390242,27.0535802,-82.39053
FL0093-010,FRUITVILLE PUBLIC LIBRARY,12,115,390242,27.33489,-82.441193
FL0093-011,NORTH SARASOTA LIBRARY,12,115,390242,27.360473,-82.524162
FL0093-015,OSPREY LIBRARY AT HISTORIC SPANISH POINT,12,115,390242,27.201351,-82.490359
FL0094-002,ALTAMONTE SPRINGS CITY LIBRARY,12,95,1226764,28.6291571,-81.3657115
FL0095-003,NORTH BRANCH LIBRARY,12,117,436706,28.81234,-81.265966
FL0095-004,WEST BRANCH LIBRARY,12,117,436706,28.694447,-81.446625
